Genus,Epithet,Status,threat_category,species
Nigritella,austriaca iberica,NT,not_threatened,Nigritella austriaca iberica
Nigritella,gabasiana,LC,not_threatened,Nigritella gabasiana
Nolletia,chrysocomoides,EX,threatened,Nolletia chrysocomoides
Nonea,calycina,RE,threatened,Nonea calycina
Nonea,echioides,NT,not_threatened,Nonea echioides
Nonea,vesicaria,LC,not_threatened,Nonea vesicaria
Nothobartsia,asperrima,VU,threatened,Nothobartsia asperrima
Nothobartsia,spicata,VU,threatened,Nothobartsia spicata
Notholaena,marantae marantae,LC,not_threatened,Notholaena marantae marantae
Notobasis,syriaca,LC,not_threatened,Notobasis syriaca
Notoceras,bicorne,LC,not_threatened,Notoceras bicorne
Nuphar,luteum luteum,LC,not_threatened,Nuphar luteum luteum
Nuphar,luteum pumilum,VU,threatened,Nuphar luteum pumilum
Nymphaea,alba,LC,not_threatened,Nymphaea alba
Nymphoides,peltata,CR,threatened,Nymphoides peltata
Odontitella,virgata,LC,not_threatened,Odontitella virgata
Odontites,bolligeri,LC,not_threatened,Odontites bolligeri
Odontites,cebennensis,LC,not_threatened,Odontites cebennensis
Odontites,foliosus,EN,threatened,Odontites foliosus
Odontites,kaliformis,EN,threatened,Odontites kaliformis
Odontites,luteus,LC,not_threatened,Odontites luteus
Odontites,pyrenaeus abilianus,LC,not_threatened,Odontites pyrenaeus abilianus
Odontites,pyrenaeus pyrenaeus,LC,not_threatened,Odontites pyrenaeus pyrenaeus
Odontites,recordonii,NT,not_threatened,Odontites recordonii
Odontites,vernus,LC,not_threatened,Odontites vernus
Odontites,viscosus asturicus,EN,threatened,Odontites viscosus asturicus
Odontites,viscosus australis,LC,not_threatened,Odontites viscosus australis
Odontites,viscosus granatensis,CR,threatened,Odontites viscosus granatensis
Odontites,viscosus viscosus,LC,not_threatened,Odontites viscosus viscosus
Oenanthe,aquatica,VU,threatened,Oenanthe aquatica
Oenanthe,callosa,LC,not_threatened,Oenanthe callosa
Oenanthe,crocata,LC,not_threatened,Oenanthe crocata
Oenanthe,fistulosa,LC,not_threatened,Oenanthe fistulosa
Oenanthe,globulosa,LC,not_threatened,Oenanthe globulosa
Oenanthe,lachenalii,LC,not_threatened,Oenanthe lachenalii
Oenanthe,pimpinelloides,LC,not_threatened,Oenanthe pimpinelloides
Oenanthe,silaifolia,LC,not_threatened,Oenanthe silaifolia
Olea,europaea europaea,LC,not_threatened,Olea europaea europaea
Omphalodes,brassicifolia,EN,threatened,Omphalodes brassicifolia
Omphalodes,commutata,VU,threatened,Omphalodes commutata
Omphalodes,linifolia,LC,not_threatened,Omphalodes linifolia
Omphalodes,littoralis gallaecica,EN,threatened,Omphalodes littoralis gallaecica
Omphalodes,nitida,LC,not_threatened,Omphalodes nitida
Onobrychis,argentea argentea,LC,not_threatened,Onobrychis argentea argentea
Onobrychis,argentea hispanica,LC,not_threatened,Onobrychis argentea hispanica
Onobrychis,caput-galli,LC,not_threatened,Onobrychis caput-galli
Onobrychis,humilis,LC,not_threatened,Onobrychis humilis
Onobrychis,matritensis,LC,not_threatened,Onobrychis matritensis
Onobrychis,pyrenaica,VU,threatened,Onobrychis pyrenaica
Onobrychis,reuteri,NT,not_threatened,Onobrychis reuteri
Onobrychis,saxatilis,LC,not_threatened,Onobrychis saxatilis
Onobrychis,stenorhiza,LC,not_threatened,Onobrychis stenorhiza
Onobrychis,supina,LC,not_threatened,Onobrychis supina
Ononis,alopecuroides alopecuroides,NT,not_threatened,Ononis alopecuroides alopecuroides
Ononis,aragonensis,LC,not_threatened,Ononis aragonensis
Ononis,azcaratei,CR,threatened,Ononis azcaratei
Ononis,baetica,LC,not_threatened,Ononis baetica
Ononis,biflora,LC,not_threatened,Ononis biflora
Ononis,broteriana,NT,not_threatened,Ononis broteriana
Ononis,catalinae,LC,not_threatened,Ononis catalinae
Ononis,cephalotes,LC,not_threatened,Ononis cephalotes
Ononis,cintrana,LC,not_threatened,Ononis cintrana
Ononis,cossoniana,LC,not_threatened,Ononis cossoniana
Ononis,crispa zschakei,VU,threatened,Ononis crispa zschakei
Ononis,cristata,LC,not_threatened,Ononis cristata
Ononis,dentata,NT,not_threatened,Ononis dentata
Ononis,diffusa,LC,not_threatened,Ononis diffusa
Ononis,euphrasiifolia,LC,not_threatened,Ononis euphrasiifolia
Ononis,filicaulis,LC,not_threatened,Ononis filicaulis
Ononis,fruticosa,LC,not_threatened,Ononis fruticosa
Ononis,hirta,LC,not_threatened,Ononis hirta
Ononis,laxiflora,LC,not_threatened,Ononis laxiflora
Ononis,leucotricha,EN,threatened,Ononis leucotricha
Ononis,minutissima,LC,not_threatened,Ononis minutissima
Ononis,mitissima,LC,not_threatened,Ononis mitissima
Ononis,natrix,LC,not_threatened,Ononis natrix
Ononis,ornithopodioides,LC,not_threatened,Ononis ornithopodioides
Ononis,pendula boissieri,LC,not_threatened,Ononis pendula boissieri
Ononis,pinnata,LC,not_threatened,Ononis pinnata
Ononis,pubescens,LC,not_threatened,Ononis pubescens
Ononis,pusilla pusilla,LC,not_threatened,Ononis pusilla pusilla
Ononis,pusilla saxicola,LC,not_threatened,Ononis pusilla saxicola
Ononis,ramosissima,LC,not_threatened,Ononis ramosissima
Ononis,reclinata mollis,LC,not_threatened,Ononis reclinata mollis
Ononis,reclinata reclinata,LC,not_threatened,Ononis reclinata reclinata
Ononis,reuteri,VU,threatened,Ononis reuteri
Ononis,rotundifolia,LC,not_threatened,Ononis rotundifolia
Ononis,serrata,LC,not_threatened,Ononis serrata
Ononis,sicula,LC,not_threatened,Ononis sicula
Ononis,speciosa,LC,not_threatened,Ononis speciosa
Ononis,spinosa antiquorum,LC,not_threatened,Ononis spinosa antiquorum
Ononis,spinosa australis,LC,not_threatened,Ononis spinosa australis
Ononis,spinosa maritima,LC,not_threatened,Ononis spinosa maritima
Ononis,spinosa spinosa,LC,not_threatened,Ononis spinosa spinosa
Ononis,striata,LC,not_threatened,Ononis striata
Ononis,talaverae,VU,threatened,Ononis talaverae
Ononis,tournefortii,LC,not_threatened,Ononis tournefortii
Ononis,tridentata angustifolia,LC,not_threatened,Ononis tridentata angustifolia
Ononis,tridentata crassifolia,LC,not_threatened,Ononis tridentata crassifolia
Ononis,tridentata tridentata,LC,not_threatened,Ononis tridentata tridentata
Ononis,varelae,VU,threatened,Ononis varelae
Ononis,variegata,LC,not_threatened,Ononis variegata
Ononis,viscosa brachycarpa,LC,not_threatened,Ononis viscosa brachycarpa
Ononis,viscosa breviflora,LC,not_threatened,Ononis viscosa breviflora
Ononis,viscosa crotalarioides,LC,not_threatened,Ononis viscosa crotalarioides
Ononis,viscosa porrigens,LC,not_threatened,Ononis viscosa porrigens
Ononis,viscosa subcordata,LC,not_threatened,Ononis viscosa subcordata
Onopordum,acanthium,LC,not_threatened,Onopordum acanthium
Onopordum,acaulon,LC,not_threatened,Onopordum acaulon
Onopordum,corymbosum,LC,not_threatened,Onopordum corymbosum
Onopordum,dissectum murbeckii,DD,not_threatened,Onopordum dissectum murbeckii
Onopordum,hinojense,NE,not_threatened,Onopordum hinojense
Onopordum,illyricum illyricum,LC,not_threatened,Onopordum illyricum illyricum
Onopordum,macracanthum,LC,not_threatened,Onopordum macracanthum
Onopordum,micropterum,EN,threatened,Onopordum micropterum
Onopordum,nervosum,LC,not_threatened,Onopordum nervosum
Onosma,bubanii,NT,not_threatened,Onosma bubanii
Onosma,fastigiata fastigiata,NT,not_threatened,Onosma fastigiata fastigiata
Onosma,fastigiata pyrenaica,LC,not_threatened,Onosma fastigiata pyrenaica
Onosma,tricerosperma granatensis,DD,not_threatened,Onosma tricerosperma granatensis
Onosma,tricerosperma mauretanica,VU,threatened,Onosma tricerosperma mauretanica
Onosma,tricerosperma tricerosperma,LC,not_threatened,Onosma tricerosperma tricerosperma
Ophioglossum,azoricum,LC,not_threatened,Ophioglossum azoricum
Ophioglossum,lusitanicum,LC,not_threatened,Ophioglossum lusitanicum
Ophioglossum,vulgatum,LC,not_threatened,Ophioglossum vulgatum
Ophrys,apifera,LC,not_threatened,Ophrys apifera
Ophrys,atlantica,VU,threatened,Ophrys atlantica
Ophrys,aveyronensis,LC,not_threatened,Ophrys aveyronensis
Ophrys,bertolonii catalaunica,LC,not_threatened,Ophrys bertolonii catalaunica
Ophrys,bombyliflora,LC,not_threatened,Ophrys bombyliflora
Ophrys,fusca bilunulata,LC,not_threatened,Ophrys fusca bilunulata
Ophrys,fusca dyris,LC,not_threatened,Ophrys fusca dyris
Ophrys,fusca fusca,LC,not_threatened,Ophrys fusca fusca
Ophrys,insectifera aymoninii,LC,not_threatened,Ophrys insectifera aymoninii
Ophrys,insectifera insectifera,LC,not_threatened,Ophrys insectifera insectifera
Ophrys,lutea,LC,not_threatened,Ophrys lutea
Ophrys,scolopax,LC,not_threatened,Ophrys scolopax
Ophrys,speculum lusitanica,LC,not_threatened,Ophrys speculum lusitanica
Ophrys,speculum speculum,LC,not_threatened,Ophrys speculum speculum
Ophrys,sphegodes,LC,not_threatened,Ophrys sphegodes
Ophrys,tenthredinifera,LC,not_threatened,Ophrys tenthredinifera
Oplismenus,undulatifolius,CR,threatened,Oplismenus undulatifolius
Opopanax,chironium,LC,not_threatened,Opopanax chironium
Orchis,cazorlensis,LC,not_threatened,Orchis cazorlensis
Orchis,collina,LC,not_threatened,Orchis collina
Orchis,conica,LC,not_threatened,Orchis conica
Orchis,coriophora,LC,not_threatened,Orchis coriophora
Orchis,italica,LC,not_threatened,Orchis italica
Orchis,langei,LC,not_threatened,Orchis langei
Orchis,laxiflora,LC,not_threatened,Orchis laxiflora
Orchis,longicornu,NT,not_threatened,Orchis longicornu
Orchis,mascula,LC,not_threatened,Orchis mascula
Orchis,militaris,LC,not_threatened,Orchis militaris
Orchis,morio,LC,not_threatened,Orchis morio
Orchis,pallens,NT,not_threatened,Orchis pallens
Orchis,palustris,LC,not_threatened,Orchis palustris
Orchis,papilionacea,LC,not_threatened,Orchis papilionacea
Orchis,provincialis,LC,not_threatened,Orchis provincialis
Orchis,purpurea,LC,not_threatened,Orchis purpurea
Orchis,robusta,CR,threatened,Orchis robusta
Orchis,simia,NT,not_threatened,Orchis simia
Orchis,spitzelii,CR,threatened,Orchis spitzelii
Orchis,ustulata,LC,not_threatened,Orchis ustulata
Oreochloa,blanka,LC,not_threatened,Oreochloa blanka
Oreochloa,confusa,LC,not_threatened,Oreochloa confusa
Origanum,compactum,VU,threatened,Origanum compactum
Origanum,vulgare virens,LC,not_threatened,Origanum vulgare virens
Origanum,vulgare vulgare,LC,not_threatened,Origanum vulgare vulgare
Orlaya,daucoides,LC,not_threatened,Orlaya daucoides
Orlaya,grandiflora,LC,not_threatened,Orlaya grandiflora
Ornithogalum,arabicum,VU,threatened,Ornithogalum arabicum
Ornithogalum,baeticum,LC,not_threatened,Ornithogalum baeticum
Ornithogalum,bourgaeanum,LC,not_threatened,Ornithogalum bourgaeanum
Ornithogalum,broteroi,LC,not_threatened,Ornithogalum broteroi
Ornithogalum,concinnum,LC,not_threatened,Ornithogalum concinnum
Ornithogalum,divergens,LC,not_threatened,Ornithogalum divergens
Ornithogalum,narbonense,LC,not_threatened,Ornithogalum narbonense
Ornithogalum,pyrenaicum pyrenaicum,LC,not_threatened,Ornithogalum pyrenaicum pyrenaicum
Ornithogalum,reverchonii,LC,not_threatened,Ornithogalum reverchonii
Ornithopus,compressus,LC,not_threatened,Ornithopus compressus
Ornithopus,perpusillus,LC,not_threatened,Ornithopus perpusillus
Ornithopus,pinnatus,LC,not_threatened,Ornithopus pinnatus
Ornithopus,sativus isthmocarpus,LC,not_threatened,Ornithopus sativus isthmocarpus
Ornithopus,sativus sativus,LC,not_threatened,Ornithopus sativus sativus
Orobanche,alba,LC,not_threatened,Orobanche alba
Orobanche,almeriensis,VU,threatened,Orobanche almeriensis
Orobanche,amethystea amethystea,LC,not_threatened,Orobanche amethystea amethystea
Orobanche,amethystea castellana,DD,not_threatened,Orobanche amethystea castellana
Orobanche,arenaria,LC,not_threatened,Orobanche arenaria
Orobanche,artemisiae-campestris,LC,not_threatened,Orobanche artemisiae-campestris
Orobanche,austrohispanica,LC,not_threatened,Orobanche austrohispanica
Orobanche,ballotae,LC,not_threatened,Orobanche ballotae
Orobanche,bartlingii,EN,threatened,Orobanche bartlingii
Orobanche,calendulae,LC,not_threatened,Orobanche calendulae
Orobanche,caryophyllacea,NT,not_threatened,Orobanche caryophyllacea
Orobanche,cernua,LC,not_threatened,Orobanche cernua
Orobanche,clausonis hesperina,LC,not_threatened,Orobanche clausonis hesperina
Orobanche,crenata,LC,not_threatened,Orobanche crenata
Orobanche,crinita,VU,threatened,Orobanche crinita
Orobanche,densiflora,VU,threatened,Orobanche densiflora
Orobanche,foetida,LC,not_threatened,Orobanche foetida
Orobanche,gracilis,LC,not_threatened,Orobanche gracilis
Orobanche,haenseleri,LC,not_threatened,Orobanche haenseleri
Orobanche,hederae,NE,not_threatened,Orobanche hederae
Orobanche,laserpitii-sileris,EN,threatened,Orobanche laserpitii-sileris
Orobanche,latisquama,LC,not_threatened,Orobanche latisquama
Orobanche,lavandulacea,LC,not_threatened,Orobanche lavandulacea
Orobanche,lycoctoni,VU,threatened,Orobanche lycoctoni
Orobanche,mariana,VU,threatened,Orobanche mariana
Orobanche,minor,LC,not_threatened,Orobanche minor
Orobanche,montserratii,EN,threatened,Orobanche montserratii
Orobanche,olbiensis,VU,threatened,Orobanche olbiensis
Orobanche,purpurea,VU,threatened,Orobanche purpurea
Orobanche,ramosa mutelii,NT,not_threatened,Orobanche ramosa mutelii
Orobanche,ramosa nana,NT,not_threatened,Orobanche ramosa nana
Orobanche,ramosa ramosa,NT,not_threatened,Orobanche ramosa ramosa
Orobanche,rapum-genistae,LC,not_threatened,Orobanche rapum-genistae
Orobanche,reticulata reticulata,VU,threatened,Orobanche reticulata reticulata
Orobanche,rosmarina,LC,not_threatened,Orobanche rosmarina
Orobanche,schultzii,LC,not_threatened,Orobanche schultzii
Orobanche,teucrii,LC,not_threatened,Orobanche teucrii
Orobanche,tunetana,NT,not_threatened,Orobanche tunetana
Ortegia,hispanica,LC,not_threatened,Ortegia hispanica
Orthilia,secunda,LC,not_threatened,Orthilia secunda
Osmunda,regalis,LC,not_threatened,Osmunda regalis
Osyris,alba,LC,not_threatened,Osyris alba
Osyris,lanceolata,LC,not_threatened,Osyris lanceolata
Otospermum,glabrum,LC,not_threatened,Otospermum glabrum
Oxyria,digyna,LC,not_threatened,Oxyria digyna
Oxytropis,amethystea,EN,threatened,Oxytropis amethystea
Oxytropis,campestris campestris,LC,not_threatened,Oxytropis campestris campestris
Oxytropis,foucaudii,NT,not_threatened,Oxytropis foucaudii
Oxytropis,halleri halleri,NT,not_threatened,Oxytropis halleri halleri
Oxytropis,jabalambrensis,EN,threatened,Oxytropis jabalambrensis
Oxytropis,lapponica,NT,not_threatened,Oxytropis lapponica
Oxytropis,neglecta,LC,not_threatened,Oxytropis neglecta
Paeonia,broteri,LC,not_threatened,Paeonia broteri
Paeonia,coriacea,LC,not_threatened,Paeonia coriacea
Paeonia,mascula mascula,VU,threatened,Paeonia mascula mascula
Paeonia,officinalis microcarpa,LC,not_threatened,Paeonia officinalis microcarpa
Paliurus,spina-christi,NT,not_threatened,Paliurus spina-christi
Pancratium,foetidum,CR,threatened,Pancratium foetidum
Pancratium,maritimum,LC,not_threatened,Pancratium maritimum
Panicum,repens,LC,not_threatened,Panicum repens
Papaver,argemone,LC,not_threatened,Papaver argemone
Papaver,aurantiacum,DD,not_threatened,Papaver aurantiacum
Papaver,dubium,LC,not_threatened,Papaver dubium
Papaver,hybridum,LC,not_threatened,Papaver hybridum
Papaver,lapeyrousianum,DD,not_threatened,Papaver lapeyrousianum
Papaver,pinnatifidum,LC,not_threatened,Papaver pinnatifidum
Papaver,rhoeas,LC,not_threatened,Papaver rhoeas
Papaver,rupifragum,EN,threatened,Papaver rupifragum
Papaver,somniferum setigerum,LC,not_threatened,Papaver somniferum setigerum
Papaver,somniferum somniferum,LC,not_threatened,Papaver somniferum somniferum
Paradisea,liliastrum,NT,not_threatened,Paradisea liliastrum
Paradisea,lusitanica,LC,not_threatened,Paradisea lusitanica
Parapholis,filiformis,LC,not_threatened,Parapholis filiformis
Parapholis,incurva,LC,not_threatened,Parapholis incurva
Parapholis,marginata,DD,not_threatened,Parapholis marginata
Parapholis,pycnantha,NT,not_threatened,Parapholis pycnantha
Parapholis,strigosa,LC,not_threatened,Parapholis strigosa
Parentucellia,latifolia,LC,not_threatened,Parentucellia latifolia
Parentucellia,viscosa,LC,not_threatened,Parentucellia viscosa
Parietaria,judaica,LC,not_threatened,Parietaria judaica
Parietaria,lusitanica lusitanica,LC,not_threatened,Parietaria lusitanica lusitanica
Parietaria,mauritanica,LC,not_threatened,Parietaria mauritanica
Paris,quadrifolia,LC,not_threatened,Paris quadrifolia
Parnassia,palustris,LC,not_threatened,Parnassia palustris
Paronychia,aretioides,LC,not_threatened,Paronychia aretioides
Paronychia,argentea,LC,not_threatened,Paronychia argentea
Paronychia,capitata capitata,LC,not_threatened,Paronychia capitata capitata
Paronychia,chlorothyrsa chlorothyrsa,VU,threatened,Paronychia chlorothyrsa chlorothyrsa
Paronychia,echinulata,LC,not_threatened,Paronychia echinulata
Paronychia,kapela baetica,NT,not_threatened,Paronychia kapela baetica
Paronychia,kapela kapela,LC,not_threatened,Paronychia kapela kapela
Paronychia,kapela serpyllifolia,LC,not_threatened,Paronychia kapela serpyllifolia
Paronychia,polygonifolia,LC,not_threatened,Paronychia polygonifolia
Paronychia,rouyana,LC,not_threatened,Paronychia rouyana
Paronychia,suffruticosa hirsuta,LC,not_threatened,Paronychia suffruticosa hirsuta
Paronychia,suffruticosa suffruticosa,LC,not_threatened,Paronychia suffruticosa suffruticosa
Pastinaca,sativa sativa,LC,not_threatened,Pastinaca sativa sativa
Pastinaca,sativa sylvestris,LC,not_threatened,Pastinaca sativa sylvestris
Patellifolia,patellaris,LC,not_threatened,Patellifolia patellaris
Pedicularis,comosa asparagoides,VU,threatened,Pedicularis comosa asparagoides
Pedicularis,comosa comosa,VU,threatened,Pedicularis comosa comosa
Pedicularis,foliosa foliosa,LC,not_threatened,Pedicularis foliosa foliosa
Pedicularis,kerneri,NT,not_threatened,Pedicularis kerneri
Pedicularis,mixta,LC,not_threatened,Pedicularis mixta
Pedicularis,pyrenaica praetermissa,LC,not_threatened,Pedicularis pyrenaica praetermissa
Pedicularis,pyrenaica pyrenaica,EN,threatened,Pedicularis pyrenaica pyrenaica
Pedicularis,rosea allionii,NT,not_threatened,Pedicularis rosea allionii
Pedicularis,schizocalyx,LC,not_threatened,Pedicularis schizocalyx
Pedicularis,sylvatica lusitanica,LC,not_threatened,Pedicularis sylvatica lusitanica
Pedicularis,sylvatica sylvatica,LC,not_threatened,Pedicularis sylvatica sylvatica
Pedicularis,tuberosa,LC,not_threatened,Pedicularis tuberosa
Pedicularis,verticillata caespitosa,DD,not_threatened,Pedicularis verticillata caespitosa
Pedicularis,verticillata verticillata,LC,not_threatened,Pedicularis verticillata verticillata
Peganum,harmala,LC,not_threatened,Peganum harmala
