Genus,Epithet,Status,threat_category,species
Kickxia,cirrhosa,LC,not_threatened,Kickxia cirrhosa
Kickxia,lanigera,LC,not_threatened,Kickxia lanigera
Kickxia,spuria integrifolia,LC,not_threatened,Kickxia spuria integrifolia
Klasea,alcalae,VU,threatened,Klasea alcalae
Klasea,baetica,EN,threatened,Klasea baetica
Klasea,flavescens flavescens,NT,not_threatened,Klasea flavescens flavescens
Klasea,flavescens leucantha,NT,not_threatened,Klasea flavescens leucantha
Klasea,flavescens mucronata,NT,not_threatened,Klasea flavescens mucronata
Klasea,integrifolia,DD,not_threatened,Klasea integrifolia
Klasea,nudicaulis,NT,not_threatened,Klasea nudicaulis
Klasea,pinnatifida,LC,not_threatened,Klasea pinnatifida
Knautia,integrifolia,LC,not_threatened,Knautia integrifolia
Knautia,nevadensis,VU,threatened,Knautia nevadensis
Knautia,subscaposa,LC,not_threatened,Knautia subscaposa
Koeleria,dasyphylla dasyphylla,EN,threatened,Koeleria dasyphylla dasyphylla
Koeleria,dasyphylla nevadensis,DD,not_threatened,Koeleria dasyphylla nevadensis
Koeleria,vallesiana,LC,not_threatened,Koeleria vallesiana
Koelpinia,linearis,VU,threatened,Koelpinia linearis
Krascheninnikovia,ceratoides,CR,threatened,Krascheninnikovia ceratoides
Krubera,peregrina,LC,not_threatened,Krubera peregrina
Kundmannia,sicula,DD,not_threatened,Kundmannia sicula
Lactuca,muralis,NT,not_threatened,Lactuca muralis
Lactuca,saligna,LC,not_threatened,Lactuca saligna
Lactuca,serriola,LC,not_threatened,Lactuca serriola
Lactuca,singularis,VU,threatened,Lactuca singularis
Lactuca,tenerrima,LC,not_threatened,Lactuca tenerrima
Lafuentea,rotundifolia,LC,not_threatened,Lafuentea rotundifolia
Lagoecia,cuminoides,LC,not_threatened,Lagoecia cuminoides
Lagurus,ovatus,LC,not_threatened,Lagurus ovatus
Lamarckia,aurea,LC,not_threatened,Lamarckia aurea
Lamium,amplexicaule,LC,not_threatened,Lamium amplexicaule
Lamium,flexuosum,DD,not_threatened,Lamium flexuosum
Lamium,maculatum,NT,not_threatened,Lamium maculatum
Lamium,purpureum,LC,not_threatened,Lamium purpureum
Laphangium,luteoalbum,LC,not_threatened,Laphangium luteoalbum
Lapiedra,martinezii,LC,not_threatened,Lapiedra martinezii
Lapsana,communis communis,LC,not_threatened,Lapsana communis communis
Laserpitium,gallicum orospedanum,NT,not_threatened,Laserpitium gallicum orospedanum
Laserpitium,latifolium nevadense,CR,threatened,Laserpitium latifolium nevadense
Laserpitium,longiradium,CR,threatened,Laserpitium longiradium
Laserpitium,nestleri nestleri,DD,not_threatened,Laserpitium nestleri nestleri
Lasiopogon,muscoides,LC,not_threatened,Lasiopogon muscoides
Lathyrus,amphicarpos,LC,not_threatened,Lathyrus amphicarpos
Lathyrus,angulatus,LC,not_threatened,Lathyrus angulatus
Lathyrus,annuus,LC,not_threatened,Lathyrus annuus
Lathyrus,aphaca,LC,not_threatened,Lathyrus aphaca
Lathyrus,cicera,LC,not_threatened,Lathyrus cicera
Lathyrus,clymenum,LC,not_threatened,Lathyrus clymenum
Lathyrus,filiformis,NT,not_threatened,Lathyrus filiformis
Lathyrus,hirsutus,LC,not_threatened,Lathyrus hirsutus
Lathyrus,inconspicuus,LC,not_threatened,Lathyrus inconspicuus
Lathyrus,latifolius,LC,not_threatened,Lathyrus latifolius
Lathyrus,nissolia,DD,not_threatened,Lathyrus nissolia
Lathyrus,ochrus,LC,not_threatened,Lathyrus ochrus
Lathyrus,pratensis,LC,not_threatened,Lathyrus pratensis
Lathyrus,pulcher,LC,not_threatened,Lathyrus pulcher
Lathyrus,saxatilis,NT,not_threatened,Lathyrus saxatilis
Lathyrus,setifolius,LC,not_threatened,Lathyrus setifolius
Lathyrus,sphaericus,LC,not_threatened,Lathyrus sphaericus
Lathyrus,tingitanus,LC,not_threatened,Lathyrus tingitanus
Launaea,arborescens,LC,not_threatened,Launaea arborescens
Launaea,fragilis,LC,not_threatened,Launaea fragilis
Launaea,lanifera,LC,not_threatened,Launaea lanifera
Launaea,nudicaulis,LC,not_threatened,Launaea nudicaulis
Launaea,pumila,NT,not_threatened,Launaea pumila
Laurus,nobilis,VU,threatened,Laurus nobilis
Lavandula,dentata,LC,not_threatened,Lavandula dentata
Lavandula,lanata,LC,not_threatened,Lavandula lanata
Lavandula,latifolia,LC,not_threatened,Lavandula latifolia
Lavandula,multifida,LC,not_threatened,Lavandula multifida
Lavandula,pedunculata,LC,not_threatened,Lavandula pedunculata
Lavatera,arborea,LC,not_threatened,Lavatera arborea
Lavatera,cretica,LC,not_threatened,Lavatera cretica
Lavatera,maritima,LC,not_threatened,Lavatera maritima
Lavatera,mauritanica davaei,DD,not_threatened,Lavatera mauritanica davaei
Lavatera,mauritanica mauritanica,DD,not_threatened,Lavatera mauritanica mauritanica
Lavatera,oblongifolia,VU,threatened,Lavatera oblongifolia
Lavatera,olbia,LC,not_threatened,Lavatera olbia
Lavatera,triloba,LC,not_threatened,Lavatera triloba
Lavatera,trimestris,LC,not_threatened,Lavatera trimestris
Legousia,falcata,LC,not_threatened,Legousia falcata
Legousia,hybrida,LC,not_threatened,Legousia hybrida
Legousia,scabra,LC,not_threatened,Legousia scabra
Lemna,gibba,NT,not_threatened,Lemna gibba
Lemna,minor,NT,not_threatened,Lemna minor
Lens,lamottei,LC,not_threatened,Lens lamottei
Lens,nigricans,LC,not_threatened,Lens nigricans
Leontodon,boryi,NT,not_threatened,Leontodon boryi
Leontodon,longirrostris,LC,not_threatened,Leontodon longirrostris
Leontodon,maroccanus,NT,not_threatened,Leontodon maroccanus
Leontodon,saxatilis,LC,not_threatened,Leontodon saxatilis
Leontodon,tingitanus,NT,not_threatened,Leontodon tingitanus
Leontodon,tuberosus,NT,not_threatened,Leontodon tuberosus
Lepidium,campestre,LC,not_threatened,Lepidium campestre
Lepidium,graminifolium,LC,not_threatened,Lepidium graminifolium
Lepidium,heterophyllum,LC,not_threatened,Lepidium heterophyllum
Lepidium,hirtum,LC,not_threatened,Lepidium hirtum
Lepidium,latifolium,LC,not_threatened,Lepidium latifolium
Lepidium,petrophilum,LC,not_threatened,Lepidium petrophilum
Lepidium,stylatum,LC,not_threatened,Lepidium stylatum
Lepidium,subulatum,LC,not_threatened,Lepidium subulatum
Lepidium,villarsii villarsii,LC,not_threatened,Lepidium villarsii villarsii
Leucanthemopsis,pallida pallida,NT,not_threatened,Leucanthemopsis pallida pallida
Leucanthemopsis,pallida spathulifolia,NT,not_threatened,Leucanthemopsis pallida spathulifolia
Leucanthemopsis,pectinata,LC,not_threatened,Leucanthemopsis pectinata
Leucanthemum,aligulatum,VU,threatened,Leucanthemum aligulatum
Leucojum,autumnale,LC,not_threatened,Leucojum autumnale
Leucojum,trichophyllum,LC,not_threatened,Leucojum trichophyllum
Leysera,leyseroides,LC,not_threatened,Leysera leyseroides
Ligusticum,lucidum lucidum,LC,not_threatened,Ligusticum lucidum lucidum
Ligustrum,vulgare,VU,threatened,Ligustrum vulgare
Limbarda,crithmoides,LC,not_threatened,Limbarda crithmoides
Limodorum,abortivum,LC,not_threatened,Limodorum abortivum
Limodorum,trabutianum,NT,not_threatened,Limodorum trabutianum
Limonium,alicunense,CR,threatened,Limonium alicunense
Limonium,angustebracteatum,LC,not_threatened,Limonium angustebracteatum
Limonium,cossonianum,LC,not_threatened,Limonium cossonianum
Limonium,delicatulum,LC,not_threatened,Limonium delicatulum
Limonium,echioides,LC,not_threatened,Limonium echioides
Limonium,estevei,CR,threatened,Limonium estevei
Limonium,insigne,LC,not_threatened,Limonium insigne
Limonium,lobatum,LC,not_threatened,Limonium lobatum
Limonium,majus,EN,threatened,Limonium majus
Limonium,malacitanum,CR,threatened,Limonium malacitanum
Limonium,minus,EN,threatened,Limonium minus
Limonium,quesadense,EN,threatened,Limonium quesadense
Limonium,sinuatum,LC,not_threatened,Limonium sinuatum
Limonium,subglabrum,EN,threatened,Limonium subglabrum
Limonium,supinum,LC,not_threatened,Limonium supinum
Limonium,tabernense,VU,threatened,Limonium tabernense
Limonium,ugijarense,EN,threatened,Limonium ugijarense
Linaria,accitensis,CR,threatened,Linaria accitensis
Linaria,aeruginea aeruginea,LC,not_threatened,Linaria aeruginea aeruginea
Linaria,aeruginea nevadensis,VU,threatened,Linaria aeruginea nevadensis
Linaria,amethystea amethystea,LC,not_threatened,Linaria amethystea amethystea
Linaria,amoi,VU,threatened,Linaria amoi
Linaria,arvensis,LC,not_threatened,Linaria arvensis
Linaria,cavanillesii,VU,threatened,Linaria cavanillesii
Linaria,clementei,VU,threatened,Linaria clementei
Linaria,glacialis,VU,threatened,Linaria glacialis
Linaria,hirta,LC,not_threatened,Linaria hirta
Linaria,huteri,VU,threatened,Linaria huteri
Linaria,intricata,VU,threatened,Linaria intricata
Linaria,latifolia,LC,not_threatened,Linaria latifolia
Linaria,micrantha,LC,not_threatened,Linaria micrantha
Linaria,nigricans,EN,threatened,Linaria nigricans
Linaria,oblongifolia aragonensis,LC,not_threatened,Linaria oblongifolia aragonensis
Linaria,oblongifolia benitoi,CR,threatened,Linaria oblongifolia benitoi
Linaria,oblongifolia haenseleri,LC,not_threatened,Linaria oblongifolia haenseleri
Linaria,oblongifolia oblongifolia,LC,not_threatened,Linaria oblongifolia oblongifolia
Linaria,oligantha oligantha,VU,threatened,Linaria oligantha oligantha
Linaria,oligantha valentina,DD,not_threatened,Linaria oligantha valentina
Linaria,pedunculata,VU,threatened,Linaria pedunculata
Linaria,platycalyx,VU,threatened,Linaria platycalyx
Linaria,salzmannii,NT,not_threatened,Linaria salzmannii
Linaria,saturejoides angustealata,NT,not_threatened,Linaria saturejoides angustealata
Linaria,saturejoides saturejoides,LC,not_threatened,Linaria saturejoides saturejoides
Linaria,saxatilis,LC,not_threatened,Linaria saxatilis
Linaria,simplex,LC,not_threatened,Linaria simplex
Linaria,spartea,DD,not_threatened,Linaria spartea
Linaria,triphylla,DD,not_threatened,Linaria triphylla
Linaria,tristis tristis,LC,not_threatened,Linaria tristis tristis
Linaria,verticillata anticaria,LC,not_threatened,Linaria verticillata anticaria
Linaria,verticillata cuartanensis,LC,not_threatened,Linaria verticillata cuartanensis
Linaria,verticillata lilacina,LC,not_threatened,Linaria verticillata lilacina
Linaria,verticillata verticillata,LC,not_threatened,Linaria verticillata verticillata
Linaria,viscosa spicata,LC,not_threatened,Linaria viscosa spicata
Linaria,viscosa viscosa,LC,not_threatened,Linaria viscosa viscosa
Linum,appressum,NT,not_threatened,Linum appressum
Linum,austriacum,NT,not_threatened,Linum austriacum
Linum,bienne,LC,not_threatened,Linum bienne
Linum,catharticum,LC,not_threatened,Linum catharticum
Linum,maritimum,LC,not_threatened,Linum maritimum
Linum,narbonense,LC,not_threatened,Linum narbonense
Linum,setaceum,LC,not_threatened,Linum setaceum
Linum,suffruticosum,LC,not_threatened,Linum suffruticosum
Linum,tenue,LC,not_threatened,Linum tenue
Linum,trigynum,LC,not_threatened,Linum trigynum
Linum,viscosum,NT,not_threatened,Linum viscosum
Listera,ovata,DD,not_threatened,Listera ovata
Lithodora,fruticosa,LC,not_threatened,Lithodora fruticosa
Lithospermum,officinale,DD,not_threatened,Lithospermum officinale
Lobelia,urens,DD,not_threatened,Lobelia urens
Lobularia,lybica,LC,not_threatened,Lobularia lybica
Lobularia,maritima maritima,LC,not_threatened,Lobularia maritima maritima
Loeflingia,baetica,NT,not_threatened,Loeflingia baetica
Loeflingia,hispanica,LC,not_threatened,Loeflingia hispanica
Lolium,multiflorum,LC,not_threatened,Lolium multiflorum
Lolium,perenne,LC,not_threatened,Lolium perenne
Lolium,rigidum,LC,not_threatened,Lolium rigidum
Lolium,temulentum,LC,not_threatened,Lolium temulentum
Lomelosia,divaricata,LC,not_threatened,Lomelosia divaricata
Lomelosia,pulsatilloides pulsatilloides,VU,threatened,Lomelosia pulsatilloides pulsatilloides
Lomelosia,simplex dentata,LC,not_threatened,Lomelosia simplex dentata
Lomelosia,stellata,LC,not_threatened,Lomelosia stellata
Lonicera,arborea,LC,not_threatened,Lonicera arborea
Lonicera,biflora,VU,threatened,Lonicera biflora
Lonicera,etrusca,LC,not_threatened,Lonicera etrusca
Lonicera,implexa,LC,not_threatened,Lonicera implexa
Lonicera,periclymenum hispanica,NT,not_threatened,Lonicera periclymenum hispanica
Lonicera,pyrenaica pyrenaica,VU,threatened,Lonicera pyrenaica pyrenaica
Lonicera,splendida,LC,not_threatened,Lonicera splendida
Lonicera,xylosteum,EN,threatened,Lonicera xylosteum
Lotononis,lupinifolia,NT,not_threatened,Lotononis lupinifolia
Lotus,arenarius,LC,not_threatened,Lotus arenarius
Lotus,castellanus,LC,not_threatened,Lotus castellanus
Lotus,conimbricensis,LC,not_threatened,Lotus conimbricensis
Lotus,corniculatus carpetanus,LC,not_threatened,Lotus corniculatus carpetanus
Lotus,corniculatus delortii,LC,not_threatened,Lotus corniculatus delortii
Lotus,corniculatus glacialis,NT,not_threatened,Lotus corniculatus glacialis
Lotus,creticus,LC,not_threatened,Lotus creticus
Lotus,cytisoides,LC,not_threatened,Lotus cytisoides
Lotus,edulis,LC,not_threatened,Lotus edulis
Lotus,hispidus,LC,not_threatened,Lotus hispidus
Lotus,longisiliquosus,LC,not_threatened,Lotus longisiliquosus
Lotus,lourdes.santiagoi,NT,not_threatened,Lotus lourdes.santiagoi
Lotus,ornithopodioides,LC,not_threatened,Lotus ornithopodioides
Lotus,parviflorus,LC,not_threatened,Lotus parviflorus
Lotus,pedunculatus,LC,not_threatened,Lotus pedunculatus
Ludwigia,palustris,LC,not_threatened,Ludwigia palustris
Lupinus,angustifolius,LC,not_threatened,Lupinus angustifolius
Lupinus,cosentinii,LC,not_threatened,Lupinus cosentinii
Lupinus,hispanicus,LC,not_threatened,Lupinus hispanicus
Lupinus,luteus,LC,not_threatened,Lupinus luteus
Lupinus,micranthus,LC,not_threatened,Lupinus micranthus
Luzula,campestris nevadensis,LC,not_threatened,Luzula campestris nevadensis
Luzula,forsteri forsteri,LC,not_threatened,Luzula forsteri forsteri
Luzula,hispanica,LC,not_threatened,Luzula hispanica
Luzula,lactea,NT,not_threatened,Luzula lactea
Luzula,nutans,LC,not_threatened,Luzula nutans
Lycium,europaeum,LC,not_threatened,Lycium europaeum
Lycium,intricatum,LC,not_threatened,Lycium intricatum
Lycocarpus,fugax,VU,threatened,Lycocarpus fugax
Lycopsis,arvensis,LC,not_threatened,Lycopsis arvensis
Lycopus,europaeus,LC,not_threatened,Lycopus europaeus
Lygeum,spartum,LC,not_threatened,Lygeum spartum
Lysimachia,ephemerum,LC,not_threatened,Lysimachia ephemerum
Lysimachia,vulgaris,DD,not_threatened,Lysimachia vulgaris
Lythrum,acutangulum,LC,not_threatened,Lythrum acutangulum
Lythrum,borysthenicum,LC,not_threatened,Lythrum borysthenicum
Lythrum,hyssopifolia,LC,not_threatened,Lythrum hyssopifolia
Lythrum,junceum,LC,not_threatened,Lythrum junceum
Lythrum,portula,LC,not_threatened,Lythrum portula
Lythrum,salicaria,LC,not_threatened,Lythrum salicaria
Lythrum,thymifolia,LC,not_threatened,Lythrum thymifolia
Lythrum,tribracteatum,LC,not_threatened,Lythrum tribracteatum
Macrochloa,tenacissima,LC,not_threatened,Macrochloa tenacissima
Macrosyringion,longiflorum,LC,not_threatened,Macrosyringion longiflorum
Magydaris,panacifolia,LC,not_threatened,Magydaris panacifolia
Malcolmia,africana,LC,not_threatened,Malcolmia africana
Malcolmia,littorea,LC,not_threatened,Malcolmia littorea
Malcolmia,triloba,LC,not_threatened,Malcolmia triloba
Malope,malacoides,LC,not_threatened,Malope malacoides
Malus,sylvestris,DD,not_threatened,Malus sylvestris
Malva,aegyptia,LC,not_threatened,Malva aegyptia
Malva,cretica althaeoides,LC,not_threatened,Malva cretica althaeoides
Malva,hispanica,LC,not_threatened,Malva hispanica
Malva,neglecta,LC,not_threatened,Malva neglecta
Malva,nicaeensis,LC,not_threatened,Malva nicaeensis
Malva,parviflora,LC,not_threatened,Malva parviflora
Malva,sylvestris,LC,not_threatened,Malva sylvestris
Malva,tournefortiana,LC,not_threatened,Malva tournefortiana
Mandragora,autumnalis,LC,not_threatened,Mandragora autumnalis
Mantisalca,duriaei,DD,not_threatened,Mantisalca duriaei
Mantisalca,salmantica,LC,not_threatened,Mantisalca salmantica
Maresia,nana,VU,threatened,Maresia nana
Margotia,gummifera,LC,not_threatened,Margotia gummifera
Marrubium,alysson,LC,not_threatened,Marrubium alysson
Marrubium,supinum,LC,not_threatened,Marrubium supinum
Marrubium,vulgare,LC,not_threatened,Marrubium vulgare
Marsilea,strigosa,VU,threatened,Marsilea strigosa
Matricaria,aurea,LC,not_threatened,Matricaria aurea
Matricaria,chamomilla,LC,not_threatened,Matricaria chamomilla
Matthiola,fruticulosa fruticulosa,LC,not_threatened,Matthiola fruticulosa fruticulosa
Matthiola,lunata,LC,not_threatened,Matthiola lunata
Matthiola,parviflora,LC,not_threatened,Matthiola parviflora
Matthiola,tricuspidata,LC,not_threatened,Matthiola tricuspidata
Mauranthemum,decipiens,LC,not_threatened,Mauranthemum decipiens
Mauranthemum,paludosum,LC,not_threatened,Mauranthemum paludosum
Maytenus,senegalensis,EN,threatened,Maytenus senegalensis
Medicago,arabica,LC,not_threatened,Medicago arabica
Medicago,ciliaris,LC,not_threatened,Medicago ciliaris
Medicago,coronata,LC,not_threatened,Medicago coronata
Medicago,doliata,LC,not_threatened,Medicago doliata
Medicago,italica,LC,not_threatened,Medicago italica
Medicago,laciniata,LC,not_threatened,Medicago laciniata
Medicago,littoralis,LC,not_threatened,Medicago littoralis
Medicago,lupulina,LC,not_threatened,Medicago lupulina
Medicago,marina,LC,not_threatened,Medicago marina
Medicago,minima,LC,not_threatened,Medicago minima
Medicago,murex,LC,not_threatened,Medicago murex
Medicago,orbicularis,LC,not_threatened,Medicago orbicularis
Medicago,polymorpha,LC,not_threatened,Medicago polymorpha
Medicago,rigidula,LC,not_threatened,Medicago rigidula
Medicago,scutellata,LC,not_threatened,Medicago scutellata
Medicago,suffruticosa,LC,not_threatened,Medicago suffruticosa
Medicago,truncatula,LC,not_threatened,Medicago truncatula
Melica,arrecta,NT,not_threatened,Melica arrecta
Melica,bocquetii,EN,threatened,Melica bocquetii
Melica,humilis,LC,not_threatened,Melica humilis
Melica,magnolii,LC,not_threatened,Melica magnolii
Melica,minuta,LC,not_threatened,Melica minuta
Melilotus,albus,LC,not_threatened,Melilotus albus
Melilotus,elegans,LC,not_threatened,Melilotus elegans
Melilotus,indicus,LC,not_threatened,Melilotus indicus
Melilotus,officinalis,LC,not_threatened,Melilotus officinalis
Melilotus,segetalis,LC,not_threatened,Melilotus segetalis
Melilotus,siculus,LC,not_threatened,Melilotus siculus
Melilotus,speciosus,EN,threatened,Melilotus speciosus
Melilotus,spicatus,LC,not_threatened,Melilotus spicatus
Melilotus,sulcatus,LC,not_threatened,Melilotus sulcatus
Mentha,aquatica,LC,not_threatened,Mentha aquatica
Mentha,cervina,LC,not_threatened,Mentha cervina
Mentha,longifolia,LC,not_threatened,Mentha longifolia
Mentha,pulegium,LC,not_threatened,Mentha pulegium
Mentha,suaveolens,LC,not_threatened,Mentha suaveolens
